id,sceneId,roomId,roomType,nOrigPersImgs,genPersImgIndices
scene_03126_r775467,scene_03126,775467,bedroom,5,72-143
scene_03126_r536573,scene_03126,536573,undefined,3,144-215
scene_03126_r536577,scene_03126,536577,corridor,4,216-287
scene_03126_r536572,scene_03126,536572,undefined,2,288-359
scene_03126_r536575,scene_03126,536575,undefined,3,360-431
scene_03126_r536571,scene_03126,536571,living room,5,432-503
scene_03126_r536576,scene_03126,536576,corridor,5,504-575
scene_03127_r961587,scene_03127,961587,undefined,5,0-71
scene_03127_r961584,scene_03127,961584,undefined,5,72-143
scene_03127_r961583,scene_03127,961583,undefined,3,144-215
scene_03127_r961581,scene_03127,961581,living room,5,216-287
scene_03127_r966416,scene_03127,966416,undefined,2,288-359
scene_03127_r961586,scene_03127,961586,balcony,2,360-431
scene_03127_r961588,scene_03127,961588,undefined,4,432-503
scene_03127_r961582,scene_03127,961582,bedroom,5,504-575
scene_03127_r966970,scene_03127,966970,kitchen,0,576-647
scene_03128_r1327,scene_03128,1327,balcony,5,0-71
scene_03128_r1315,scene_03128,1315,living room,4,72-143
scene_03128_r1323,scene_03128,1323,kitchen,5,144-215
scene_03128_r1319,scene_03128,1319,bedroom,5,216-287
scene_03128_r1321,scene_03128,1321,study,3,288-359
scene_03128_r1325,scene_03128,1325,bathroom,3,360-431
scene_03128_r1317,scene_03128,1317,bedroom,5,432-503
scene_03129_r373120,scene_03129,373120,undefined,4,0-71
scene_03129_r373118,scene_03129,373118,bedroom,5,72-143
scene_03129_r978597,scene_03129,978597,undefined,5,144-215
scene_03129_r373123,scene_03129,373123,undefined,3,216-287
scene_03129_r373124,scene_03129,373124,undefined,2,288-359
scene_03129_r373121,scene_03129,373121,undefined,5,360-431
scene_03129_r373117,scene_03129,373117,living room,5,432-503
scene_03129_r373122,scene_03129,373122,undefined,5,504-575
scene_03130_r536148,scene_03130,536148,kitchen,2,0-71
scene_03130_r534786,scene_03130,534786,bedroom,4,72-143
scene_03130_r534394,scene_03130,534394,bedroom,5,144-215
scene_03130_r534682,scene_03130,534682,living room,5,216-287
scene_03130_r534586,scene_03130,534586,bedroom,4,288-359
scene_03130_r534490,scene_03130,534490,bathroom,3,360-431
scene_03130_r535551,scene_03130,535551,store room,2,432-503
scene_03131_r598601,scene_03131,598601,living room,5,0-71
scene_03131_r841179,scene_03131,841179,undefined,5,72-143
scene_03131_r598606,scene_03131,598606,undefined,3,144-215
scene_03131_r598602,scene_03131,598602,undefined,5,216-287
scene_03131_r844602,scene_03131,844602,undefined,4,288-359
scene_03131_r598605,scene_03131,598605,undefined,5,360-431
scene_03131_r598604,scene_03131,598604,undefined,4,432-503
scene_03131_r842656,scene_03131,842656,bedroom,5,504-575
scene_03131_r598603,scene_03131,598603,undefined,2,576-647
scene_03132_r544021,scene_03132,544021,living room,5,0-71
scene_03132_r544025,scene_03132,544025,undefined,2,72-143
scene_03132_r544028,scene_03132,544028,undefined,2,144-215
scene_03132_r544022,scene_03132,544022,bedroom,5,216-287
scene_03132_r544027,scene_03132,544027,bathroom,4,288-359
scene_03132_r544023,scene_03132,544023,undefined,3,360-431
scene_03132_r544024,scene_03132,544024,undefined,4,432-503
scene_03133_r14391,scene_03133,14391,bathroom,2,0-71
scene_03133_r1849,scene_03133,1849,balcony,5,72-143
scene_03133_r10223,scene_03133,10223,bedroom,5,144-215
scene_03133_r952053528,scene_03133,952053528,bedroom,4,216-287
scene_03133_r6681,scene_03133,6681,bedroom,5,288-359
scene_03133_r951936372,scene_03133,951936372,living room,5,360-431
scene_03133_r16952,scene_03133,16952,corridor,3,432-503
scene_03133_r951941808,scene_03133,951941808,bathroom,4,504-575
scene_03133_r1062860,scene_03133,1062860,bedroom,3,576-647
scene_03133_r16450,scene_03133,16450,kitchen,4,648-719
scene_03134_r1418,scene_03134,1418,undefined,5,0-71
scene_03135_r1268,scene_03135,1268,bathroom,4,0-71
scene_03135_r550,scene_03135,550,kitchen,3,72-143
scene_03135_r1207,scene_03135,1207,bedroom,4,144-215
scene_03135_r1152,scene_03135,1152,bedroom,4,216-287
scene_03135_r433,scene_03135,433,living room,5,288-359
scene_03136_r609185,scene_03136,609185,bedroom,4,0-71
scene_03136_r609319,scene_03136,609319,living room,3,72-143
scene_03136_r609067,scene_03136,609067,bathroom,2,144-215
scene_03136_r609246,scene_03136,609246,bedroom,5,216-287
scene_03136_r609397,scene_03136,609397,undefined,4,288-359
scene_03137_r527,scene_03137,527,balcony,2,0-71
scene_03137_r3187,scene_03137,3187,bedroom,4,72-143
scene_03137_r474,scene_03137,474,living room,5,144-215
scene_03138_r163529,scene_03138,163529,bedroom,4,0-71
scene_03138_r163527,scene_03138,163527,living room,5,72-143
scene_03138_r163528,scene_03138,163528,bedroom,5,144-215
scene_03138_r164165,scene_03138,164165,bathroom,5,216-287
scene_03138_r164237,scene_03138,164237,corridor,2,288-359
scene_03139_r356,scene_03139,356,living room,5,0-71
scene_03139_r852140,scene_03139,852140,bedroom,4,72-143
scene_03139_r175,scene_03139,175,balcony,0,144-215
scene_03140_r159,scene_03140,159,bedroom,5,0-71
scene_03140_r235,scene_03140,235,bathroom,2,72-143
scene_03141_r4912,scene_03141,4912,undefined,5,0-71
scene_03141_r6815,scene_03141,6815,bathroom,1,72-143
scene_03141_r1490,scene_03141,1490,bedroom,5,144-215
scene_03141_r870,scene_03141,870,bedroom,5,216-287
scene_03141_r2154,scene_03141,2154,undefined,2,288-359
scene_03141_r6300,scene_03141,6300,bedroom,5,360-431
scene_03141_r1863,scene_03141,1863,bathroom,4,432-503
scene_03141_r292,scene_03141,292,kitchen,4,504-575
scene_03141_r1562,scene_03141,1562,living room,5,576-647
scene_03141_r262,scene_03141,262,balcony,2,648-719
scene_03142_r6957,scene_03142,6957,study,3,0-71
scene_03142_r5570,scene_03142,5570,undefined,3,72-143
scene_03142_r8804,scene_03142,8804,undefined,1,144-215
scene_03142_r5378,scene_03142,5378,bedroom,5,216-287
scene_03142_r8649,scene_03142,8649,living room,5,288-359
scene_03142_r2806,scene_03142,2806,store room,4,360-431
scene_03142_r2031,scene_03142,2031,kitchen,3,432-503
scene_03142_r971,scene_03142,971,bedroom,3,504-575
scene_03142_r3730,scene_03142,3730,balcony,1,576-647
scene_03142_r8001,scene_03142,8001,bathroom,2,648-719
scene_03143_r280976,scene_03143,280976,bedroom,2,0-71
scene_03143_r280975,scene_03143,280975,bedroom,5,72-143
scene_03143_r280978,scene_03143,280978,bathroom,0,144-215
scene_03143_r280977,scene_03143,280977,balcony,2,216-287
scene_03143_r728994,scene_03143,728994,living room,5,288-359
scene_03143_r729060,scene_03143,729060,kitchen,4,360-431
scene_03144_r902755,scene_03144,902755,bathroom,5,0-71
scene_03144_r902752,scene_03144,902752,bedroom,5,72-143
scene_03144_r902756,scene_03144,902756,bathroom,3,144-215
scene_03144_r902751,scene_03144,902751,bedroom,4,216-287
scene_03144_r902753,scene_03144,902753,bedroom,5,288-359
scene_03144_r902754,scene_03144,902754,kitchen,1,360-431
scene_03144_r902750,scene_03144,902750,living room,5,432-503
scene_03144_r903620,scene_03144,903620,balcony,5,504-575
scene_03144_r902757,scene_03144,902757,balcony,1,576-647
scene_03145_r156,scene_03145,156,balcony,4,0-71
scene_03145_r293,scene_03145,293,bedroom,5,72-143
scene_03145_r264,scene_03145,264,kitchen,4,144-215
scene_03145_r248,scene_03145,248,balcony,1,216-287
scene_03145_r422,scene_03145,422,dining room,5,288-359
scene_03145_r172,scene_03145,172,undefined,2,360-431
scene_03145_r206,scene_03145,206,bathroom,2,432-503
scene_03145_r188,scene_03145,188,bedroom,4,504-575
scene_03146_r2377,scene_03146,2377,balcony,3,0-71
scene_03146_r1263,scene_03146,1263,undefined,3,72-143
scene_03146_r1158,scene_03146,1158,undefined,4,144-215
scene_03146_r1055,scene_03146,1055,bedroom,5,216-287
scene_03146_r1594,scene_03146,1594,undefined,5,288-359
scene_03146_r695,scene_03146,695,undefined,3,360-431
scene_03146_r962801,scene_03146,962801,undefined,3,432-503
scene_03146_r826,scene_03146,826,living room,5,504-575
scene_03146_r338,scene_03146,338,balcony,5,576-647
scene_03146_r565,scene_03146,565,store room,5,648-719
scene_03146_r1372,scene_03146,1372,study,5,720-791
scene_03147_r150694,scene_03147,150694,bedroom,5,0-71
scene_03147_r150693,scene_03147,150693,undefined,5,72-143
scene_03147_r590145,scene_03147,590145,undefined,5,144-215
scene_03147_r150691,scene_03147,150691,living room,5,216-287
scene_03147_r150696,scene_03147,150696,undefined,4,288-359
scene_03147_r150692,scene_03147,150692,undefined,5,360-431
scene_03147_r150695,scene_03147,150695,undefined,5,432-503
scene_03148_r346,scene_03148,346,living room,4,0-71
scene_03148_r204,scene_03148,204,kitchen,5,72-143
scene_03148_r245,scene_03148,245,bedroom,2,144-215
scene_03148_r348,scene_03148,348,bedroom,4,216-287
scene_03148_r314,scene_03148,314,bathroom,2,288-359
scene_03148_r278,scene_03148,278,bedroom,5,360-431
scene_03148_r137,scene_03148,137,study,4,432-503
scene_03148_r333,scene_03148,333,bathroom,3,504-575
scene_03148_r227,scene_03148,227,balcony,3,576-647
scene_03149_r567642,scene_03149,567642,balcony,2,0-71
scene_03149_r569322,scene_03149,569322,bedroom,5,72-143
scene_03149_r568734,scene_03149,568734,living room,3,144-215
scene_03149_r568831,scene_03149,568831,balcony,3,216-287
scene_03149_r568932,scene_03149,568932,bedroom,5,288-359
scene_03149_r567644,scene_03149,567644,bathroom,2,360-431
scene_03149_r567643,scene_03149,567643,bathroom,4,432-503
scene_03149_r569224,scene_03149,569224,bedroom,5,504-575
scene_03150_r611,scene_03150,611,bedroom,5,0-71
scene_03150_r12647,scene_03150,12647,kitchen,1,72-143
scene_03150_r2112,scene_03150,2112,bedroom,3,144-215
scene_03150_r11656,scene_03150,11656,bathroom,2,216-287
scene_03150_r9953,scene_03150,9953,bedroom,5,288-359
scene_03150_r2921,scene_03150,2921,living room,5,360-431
scene_03150_r10040,scene_03150,10040,bathroom,3,432-503
scene_03150_r13123,scene_03150,13123,balcony,3,504-575
scene_03151_r430,scene_03151,430,bedroom,2,0-71
scene_03151_r330132,scene_03151,330132,undefined,5,72-143
scene_03151_r334685,scene_03151,334685,undefined,5,144-215
scene_03151_r493,scene_03151,493,bathroom,3,216-287
scene_03151_r339204,scene_03151,339204,undefined,5,288-359
scene_03151_r2904,scene_03151,2904,bedroom,4,360-431
scene_03151_r1041,scene_03151,1041,balcony,5,432-503
scene_03152_r539,scene_03152,539,undefined,3,0-71
scene_03152_r867,scene_03152,867,undefined,5,72-143
scene_03152_r448,scene_03152,448,undefined,4,144-215
scene_03152_r243,scene_03152,243,living room,5,216-287
scene_03152_r652,scene_03152,652,undefined,3,288-359
scene_03152_r381,scene_03152,381,kitchen,4,360-431
scene_03152_r992,scene_03152,992,balcony,5,432-503
scene_03152_r756,scene_03152,756,bedroom,5,504-575
scene_03153_r1543,scene_03153,1543,undefined,1,0-71
scene_03153_r1110,scene_03153,1110,living room,5,72-143
scene_03153_r161,scene_03153,161,balcony,5,144-215
scene_03153_r317,scene_03153,317,corridor,5,216-287
scene_03153_r706,scene_03153,706,bedroom,4,288-359
scene_03153_r1820,scene_03153,1820,bedroom,4,360-431
scene_03153_r508,scene_03153,508,undefined,5,432-503
scene_03153_r2024,scene_03153,2024,bedroom,5,504-575
scene_03153_r899,scene_03153,899,bathroom,3,576-647
scene_03153_r3330,scene_03153,3330,undefined,2,648-719
scene_03154_r959452,scene_03154,959452,bathroom,4,0-71
scene_03154_r1000814,scene_03154,1000814,bedroom,5,72-143
scene_03154_r972824,scene_03154,972824,living room,5,144-215
scene_03154_r959451,scene_03154,959451,bathroom,2,216-287
scene_03154_r973409,scene_03154,973409,kitchen,3,288-359
scene_03154_r978821,scene_03154,978821,bedroom,4,360-431
scene_03154_r975037,scene_03154,975037,bedroom,5,432-503
scene_03154_r983461,scene_03154,983461,balcony,4,504-575
scene_03155_r287,scene_03155,287,balcony,3,0-71
scene_03155_r482,scene_03155,482,balcony,5,72-143
scene_03155_r309,scene_03155,309,living room,5,144-215
scene_03155_r170,scene_03155,170,bedroom,4,216-287
scene_03155_r220,scene_03155,220,bedroom,5,288-359
scene_03155_r261,scene_03155,261,bedroom,4,360-431
scene_03155_r311,scene_03155,311,kitchen,5,432-503
scene_03155_r259,scene_03155,259,bathroom,5,504-575
scene_03155_r198,scene_03155,198,bathroom,2,576-647
scene_03156_r538,scene_03156,538,bedroom,5,0-71
scene_03156_r636,scene_03156,636,bedroom,3,72-143
scene_03156_r699,scene_03156,699,balcony,4,144-215
scene_03156_r3106,scene_03156,3106,kitchen,4,216-287
scene_03156_r1003,scene_03156,1003,bathroom,4,288-359
scene_03156_r462,scene_03156,462,living room,5,360-431
scene_03156_r903,scene_03156,903,bedroom,4,432-503
scene_03157_r315,scene_03157,315,kitchen,3,0-71
scene_03157_r212,scene_03157,212,bedroom,2,72-143
scene_03157_r390147,scene_03157,390147,undefined,2,144-215
scene_03157_r387815,scene_03157,387815,store room,2,216-287
scene_03157_r143,scene_03157,143,balcony,5,288-359
scene_03157_r374739,scene_03157,374739,study,5,360-431
scene_03157_r390761,scene_03157,390761,corridor,4,432-503
scene_03157_r935,scene_03157,935,bedroom,4,504-575
scene_03157_r1056,scene_03157,1056,dining room,5,576-647
scene_03157_r362623,scene_03157,362623,living room,4,648-719
scene_03157_r649,scene_03157,649,undefined,3,720-791
scene_03157_r1681,scene_03157,1681,undefined,4,792-863
scene_03158_r1488384297,scene_03158,1488384297,bathroom,0,0-71
scene_03158_r392751,scene_03158,392751,bedroom,4,72-143
scene_03158_r389121,scene_03158,389121,bathroom,3,144-215
scene_03158_r685,scene_03158,685,bedroom,5,216-287
scene_03158_r1488534767,scene_03158,1488534767,balcony,4,288-359
scene_03158_r1831,scene_03158,1831,living room,5,360-431
scene_03158_r391611,scene_03158,391611,bathroom,0,432-503
scene_03158_r1488383391,scene_03158,1488383391,bathroom,0,504-575
scene_03158_r1708,scene_03158,1708,bedroom,5,576-647
scene_03159_r534351,scene_03159,534351,undefined,4,0-71
scene_03159_r533795,scene_03159,533795,bedroom,2,72-143
scene_03159_r535688,scene_03159,535688,kitchen,5,144-215
scene_03159_r532826,scene_03159,532826,living room,4,216-287
scene_03159_r533549,scene_03159,533549,bedroom,4,288-359
scene_03159_r536283,scene_03159,536283,undefined,0,360-431
scene_03159_r533602,scene_03159,533602,bedroom,4,432-503
scene_03159_r533880,scene_03159,533880,bathroom,4,504-575
scene_03159_r534095,scene_03159,534095,undefined,2,576-647
scene_03159_r535799,scene_03159,535799,undefined,1,648-719
scene_03160_r499540,scene_03160,499540,living room,5,0-71
scene_03161_r347645,scene_03161,347645,living room,5,0-71
scene_03162_r377,scene_03162,377,living room,5,0-71
scene_03162_r434,scene_03162,434,undefined,2,72-143
scene_03162_r643,scene_03162,643,balcony,4,144-215
scene_03162_r578,scene_03162,578,kitchen,4,216-287
scene_03163_r188,scene_03163,188,undefined,5,0-71
scene_03164_r13278,scene_03164,13278,balcony,0,0-71
scene_03164_r1009692,scene_03164,1009692,undefined,2,72-143
scene_03164_r944,scene_03164,944,undefined,5,144-215
scene_03164_r7465,scene_03164,7465,undefined,5,216-287
scene_03164_r12740,scene_03164,12740,balcony,0,288-359
scene_03164_r275,scene_03164,275,undefined,4,360-431
scene_03164_r1160,scene_03164,1160,bathroom,4,432-503
scene_03165_r1996,scene_03165,1996,undefined,5,0-71
scene_03165_r165,scene_03165,165,undefined,5,72-143
scene_03165_r438,scene_03165,438,corridor,5,144-215
scene_03165_r3005,scene_03165,3005,undefined,4,216-287
scene_03165_r221,scene_03165,221,studio,4,288-359
scene_03166_r1036,scene_03166,1036,kitchen,4,0-71
scene_03166_r185,scene_03166,185,bedroom,5,72-143
scene_03167_r720605,scene_03167,720605,living room,4,0-71
scene_03167_r148972,scene_03167,148972,living room,5,72-143
scene_03168_r2532532534101716,scene_03168,2532532534101716,studio,5,0-71
scene_03168_r587,scene_03168,587,undefined,5,72-143
scene_03168_r253,scene_03168,253,undefined,5,144-215
scene_03169_r358,scene_03169,358,balcony,5,0-71
scene_03169_r248,scene_03169,248,bathroom,5,72-143
scene_03169_r189,scene_03169,189,undefined,5,144-215
scene_03169_r110,scene_03169,110,undefined,5,216-287
scene_03169_r213,scene_03169,213,bedroom,4,288-359
scene_03169_r3714501065,scene_03169,3714501065,study,5,360-431
scene_03169_r371,scene_03169,371,living room,5,432-503
scene_03169_r153,scene_03169,153,bathroom,5,504-575
scene_03170_r292,scene_03170,292,bedroom,0,0-71
scene_03170_r927,scene_03170,927,living room,5,72-143
scene_03170_r853235,scene_03170,853235,undefined,0,144-215
scene_03170_r2445,scene_03170,2445,bathroom,4,216-287
scene_03170_r155,scene_03170,155,bedroom,5,288-359
scene_03170_r817,scene_03170,817,bedroom,5,360-431
scene_03171_r264,scene_03171,264,living room,5,0-71
scene_03171_r757,scene_03171,757,kitchen,5,72-143
scene_03171_r559,scene_03171,559,balcony,5,144-215
scene_03171_r2110,scene_03171,2110,bedroom,5,216-287
scene_03171_r1134,scene_03171,1134,bedroom,4,288-359
scene_03171_r1353,scene_03171,1353,bathroom,4,360-431
scene_03171_r1262,scene_03171,1262,study,5,432-503
scene_03171_r3435,scene_03171,3435,store room,0,504-575
scene_03171_r1448,scene_03171,1448,bathroom,3,576-647
scene_03172_r538,scene_03172,538,bedroom,4,0-71
scene_03172_r4054,scene_03172,4054,bedroom,1,72-143
scene_03172_r6507,scene_03172,6507,bathroom,5,144-215
scene_03172_r6509,scene_03172,6509,bathroom,2,216-287
scene_03172_r1411,scene_03172,1411,living room,5,288-359
scene_03172_r2817,scene_03172,2817,kitchen,4,360-431
scene_03172_r1723,scene_03172,1723,bedroom,4,432-503
scene_03172_r4478,scene_03172,4478,balcony,5,504-575
scene_03173_r19407,scene_03173,19407,balcony,3,0-71
scene_03173_r1420,scene_03173,1420,living room,5,72-143
scene_03173_r2200,scene_03173,2200,bedroom,4,144-215
scene_03173_r31289,scene_03173,31289,undefined,3,216-287
scene_03173_r14061,scene_03173,14061,bathroom,4,288-359
scene_03173_r1484,scene_03173,1484,undefined,4,360-431
scene_03173_r1621,scene_03173,1621,bedroom,5,432-503
scene_03173_r15308,scene_03173,15308,undefined,2,504-575
scene_03173_r2016,scene_03173,2016,bedroom,5,576-647
scene_03173_r33394,scene_03173,33394,undefined,1,648-719
scene_03174_r441505,scene_03174,441505,balcony,4,0-71
