index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,up,front,tags,variantIds,baseVariantId,isCornerPiece,setIds,componentIds
2232,s__679,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2233,s__680,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,,
2234,s__681,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,75,
2235,s__682,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,75,
2236,s__683,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,74,
2237,s__684,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,74,
2238,s__685,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,,
2239,s__686,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_ROTATE_UP_2,,,,,
2240,s__687,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,74,
2241,s__688,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
2242,s__689,dining_table,table,2,table,n03246933,drop-leaf_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2243,s__690,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2244,s__691,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
2245,s__692,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
2246,s__693,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2247,s__694,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2248,s__695,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2249,s__696,dining_table,table,2,table,n03246933,drop-leaf_table.n.01,,,__SYM_REFLECT_FB,,,,,
2250,s__697,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
2251,s__698,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2252,s__699,coffee_table,table,2,table,n03063968,coffee_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2253,s__700,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2254,s__701,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,,
2255,s__702,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2256,s__703,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_ROTATE_UP_2,,,,,
2257,s__704,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2258,s__705,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2259,s__706,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2260,s__707,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,33,
2261,s__708,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_4,,,,,
2262,s__709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2263,s__710,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2264,s__711,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2265,s__712,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2266,s__713,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_ROTATE_UP_3,,,,,
2267,s__714,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,,
2268,s__715,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2269,s__716,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2270,s__717,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
2271,s__718,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
2272,s__719,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_ROTATE_UP_2,,,,,
2273,s__720,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2274,s__721,desk,desk,2,desk,n03179701,desk.n.01,,,,,,,,
2275,s__722,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_LR_APPROX,,,,,
2276,s__723,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2277,s__724,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2278,s__725,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2279,s__726,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2280,s__727,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2281,s__728,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_REFLECT_LR,,,,,
2282,s__729,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_ROTATE_UP_2,,,,,
2283,s__730,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_ROTATE_UP_3,,,,,
2284,s__731,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_ROTATE_UP_2,,,,,
2285,s__732,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_ROTATE_UP_4,,,,,
2286,s__733,hanger,hanger,2,cabinet,n03490884,hanger.n.02,,,__SYM_ROTATE_UP_2,,,,,
2287,s__734,desk,desk,2,desk,n03179701,desk.n.01,,,__SYM_ROTATE_UP_2,,,,,
2288,s__735,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_4,,,,,
2289,s__736,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2290,s__737,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2291,s__738,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2292,s__739,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2293,s__740,dining_table,table,2,table,n03246933,drop-leaf_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2294,s__741,dining_table,table,2,table,n03201208,dining_table.n.01,,,__SYM_ROTATE_UP_2,,,,,
2295,s__742,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2296,s__743,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2297,s__744,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2298,s__745,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2299,s__746,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,183,
2300,s__747,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,183,
2301,s__748,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
2302,s__749,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,44,
2303,s__750,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,"0,1,0","0,0,1",__SYM_REFLECT_LR,,,,44,
2304,s__751,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2305,s__752,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,45,
2306,s__753,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,45,
2307,s__754,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2308,s__755,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2309,s__756,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2310,s__757,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,46,
2311,s__758,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,46,
2312,s__759,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,73,
2313,s__760,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,73,
2314,s__761,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
2315,s__762,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
2316,s__763,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,,,__SYM_REFLECT_LR,,,,,
2317,s__764,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2318,s__765,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2319,s__766,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2320,s__767,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2321,s__768,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,,,__SYM_REFLECT_LR,,,,,
2322,s__769,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2323,s__770,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2324,s__771,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2325,s__772,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2326,s__773,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
2327,s__774,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2328,s__775,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,47,
2329,s__776,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,,,__SYM_REFLECT_LR,,,,47,
2330,s__777,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,47,
2331,s__778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,47,
2332,s__779,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_ROTATE_UP_2,,,,,
2333,s__780,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2334,s__781,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,33,
2335,s__782,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2336,s__783,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2337,s__784,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
2338,s__785,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,48,
2339,s__786,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,48,
2340,s__787,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,48,
2341,s__788,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,48,
2342,s__789,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_ROTATE_UP_2,,,,69,
2343,s__790,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2344,s__791,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2345,s__792,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2346,s__793,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2347,s__794,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR_APPROX,,,,69,
2348,s__795,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2349,s__796,shelving,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,69,
2350,s__797,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2351,s__798,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2352,s__799,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_4,,,,,
2353,s__800,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2354,s__801,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2355,s__802,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2356,s__803,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2357,s__804,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2358,s__805,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
2359,s__806,desk_with_shelves,desk,2,desk,n03179701,desk.n.01,,,__SYM_REFLECT_FB,,,,,
2360,s__807,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2361,s__808,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2362,s__809,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2363,s__810,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,,
2364,s__811,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,141,
2365,s__812,ottoman,ottoman,2,chair,n03380724,footstool.n.01,,,"__SYM_REFLECT_LR,__SYM_ROTATE_UP_2_APPROX",,,,141,
2366,s__813,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
2367,s__814,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
2368,s__815,armchair,chair,2,sofa,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2369,s__816,sofa,sofa,2,sofa,n04256520,sofa.n.01,,,__SYM_REFLECT_LR,,,,,
2370,s__817,armchair,chair,2,sofa,n03262932,easy_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2371,s__818,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2372,s__819,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2373,s__820,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,,
2374,s__821,armchair,chair,2,chair,n02738535,armchair.n.01,,,__SYM_REFLECT_LR,,,,173,
2375,s__822,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,173,
2376,s__823,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2377,s__824,straight_chair,chair,2,chair,n04331277,straight_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2378,s__825,chair,chair,2,chair,n03001627,chair.n.01,,,__SYM_REFLECT_LR,,,,,
2379,s__826,stool,chair,2,chair,n04326896,stool.n.01,,,__SYM_REFLECT_LR,,,,,
2380,s__827,armchair,chair,2,chair,n04099969,rocking_chair.n.01,,,__SYM_REFLECT_LR,,,,,
2381,s__828,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,,
2382,s__829,sink,sink,2,sink,n04223580,sink.n.01,,,__SYM_REFLECT_LR,,,,,
2383,s__830,sink,sink,2,sink,n04223580,sink.n.01,,,,,,,,
2384,s__831,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2385,s__832,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2386,s__833,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2387,s__834,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2388,s__835,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2389,s__836,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2390,s__837,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2391,s__838,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2392,s__839,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2393,s__840,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_2,,,,,
2394,s__841,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,"__SYM_ROTATE_UP_4,__SYM_ROTATE_UP_2",,,,,
2395,s__842,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2396,s__843,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_REFLECT_LR,,,,,
2397,s__844,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_INF,,,,,
2398,s__845,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,,,__SYM_ROTATE_UP_4,,,,,
2399,s__846,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,68,
2400,s__847,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,68,
2401,s__848,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,68,
2402,s__849,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,68,
2403,s__850,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,68,
2404,s__851,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,68,
2405,s__852,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,68,
2406,s__853,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,68,
2407,s__854,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,68,
2408,s__855,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,68,
2409,s__856,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,68,
2410,s__857,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR_APPROX,,,,68,
2411,s__858,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,68,
2412,s__859,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,67,
2413,s__860,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,67,
2414,s__861,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,67,
2415,s__862,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,67,
2416,s__863,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,67,
2417,s__864,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,67,
2418,s__865,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,67,
2419,s__866,nightstand,stand,2,night_stand,n03015254,chest_of_drawers.n.01,,,__SYM_REFLECT_LR,,,,67,
2420,s__867,stand,stand,2,night_stand,n04301000,stand.n.04,,,__SYM_REFLECT_LR,,,,67,
2421,s__868,range_hood_with_cabinet,hanging_kitchen_cabinet,2,otherprop,n02933112,cabinet.n.01,,,,,,,66,
2422,s__869,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2423,s__870,range_hood_with_cabinet,hanging_kitchen_cabinet,2,otherprop,n02933112,cabinet.n.01,,,,,,,66,
2424,s__871,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2425,s__872,range_hood_with_cabinet,hanging_kitchen_cabinet,2,otherprop,n02933112,cabinet.n.01,,,,,,,66,
2426,s__873,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2427,s__874,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2428,s__875,dish_shelf,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2429,s__876,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
2430,s__877,wall_shelf,shelving,2,shelves,n04190052,shelf.n.01,,,__SYM_REFLECT_LR,,,,,
2431,s__878,cart,cart,2,table,n03484083,handcart.n.01,,,__SYM_REFLECT_LR,,,,,
2432,s__879,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2433,s__880,range_hood,kitchen_appliance,2,otherprop,n04053677,range_hood.n.01,,,__SYM_REFLECT_LR,,,,,
2434,s__881,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2435,s__882,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2436,s__883,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2437,s__884,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2438,s__885,single_bed,bed,2,bed,n04222210,single_bed.n.01,"0,1,0","-1,0,0",,,,,,
2439,s__886,single_bed,bed,2,bed,n04222210,single_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2440,s__887,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,,,,,,
2441,s__888,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,__SYM_ROTATE_UP_2,,,,,
2442,s__889,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,__SYM_ROTATE_UP_2,,,,,
2443,s__890,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,__SYM_ROTATE_UP_2,,,,,
2444,s__891,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,__SYM_ROTATE_UP_2,,,,,
2445,s__892,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,,,__SYM_ROTATE_UP_2,,,,,
2446,s__893,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2447,s__894,double_bed,bed,2,bed,n03225988,double_bed.n.01,,,__SYM_REFLECT_LR,,,,,
2448,s__895,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,,,,,,
2449,s__896,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,,,__SYM_REFLECT_LR,,,,,
2450,s__897,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,65,
2451,s__898,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,65,
2452,s__899,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,65,
2453,s__900,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,65,
2454,s__901,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,65,
2455,s__902,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
2456,s__903,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,,,,,,,65,
2457,s__904,cart,cart,2,shelves,n03484083,handcart.n.01,,,__SYM_REFLECT_FB,,,,,
2458,s__905,short_kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,13,
2459,s__906,short_kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,,,,,13,
2460,s__907,short_kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,,,,,13,
2461,s__908,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,13,
2462,s__909,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,,,,,13,
2463,s__910,kitchen_sink,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,,,__SYM_REFLECT_LR,,,,,
